date,region,apple_driving,apple_walking,apple_transit,apple,google_retail,google_grocery,google_workplaces,google_residential,google,telco
2020-04-02,zealand,77.16,77.48,51.93,68.85666666666667,-20,-10,-51,18,-27.0,4.550922642324786e6
2020-04-02,south,73.74,69.66,40.45,61.283333333333324,-28,-12,-49,17,-29.666666666666668,7.616161969811496e6
2020-04-03,capital,64.07,47.65,23.66,45.126666666666665,-47,-12,-62,23,-40.333333333333336,9.893643910743302e6
2020-04-03,central,74.52,64.81,35.29,58.206666666666656,-35,-12,-53,19,-33.333333333333336,8.509258716554862e6
2020-04-03,north,85.12,82.11,,83.61500000000001,-31,-7,-50,17,-29.333333333333332,4.0470879098219294e6
2020-04-03,zealand,79.72,90.43,50.21,73.45333333333333,-21,-9,-51,17,-27.0,4.791065844755238e6
2020-04-03,south,78.04,74.79,39.23,64.02,-28,-10,-49,17,-29.0,7.898421365593997e6
2020-04-04,capital,60.53,54.26,26.18,46.99,-49,-11,-31,11,-30.333333333333332,8.720522692694908e6
2020-04-04,central,70.15,73.12,39.89,61.05333333333334,-38,-9,-23,9,-23.333333333333332,7.33816201386009e6
2020-04-04,north,80.65,82.38,,81.515,-33,-5,-20,9,-19.333333333333332,3.458580786120262e6
2020-04-04,zealand,75.17,93.69,56.64,75.16666666666667,-24,-5,-21,9,-16.666666666666668,4.373657650263106e6
2020-04-04,south,69.86,74.46,47.28,63.86666666666667,-33,-8,-22,9,-21.0,6.518049484730886e6
2020-04-05,capital,64.84,57.36,26.05,49.416666666666664,-36,-14,-28,7,-26.0,8.587199088639418e6
2020-04-05,central,78.39,81.31,45.08,68.25999999999999,-21,-12,-21,7,-18.0,7.239040840149735e6
2020-04-05,north,92.6,110.84,,101.72,-18,-6,-20,6,-14.666666666666666,3.466550551937057e6
2020-04-05,zealand,86.81,104.3,62.21,84.44000000000001,-6,-8,-19,6,-11.0,4.375739635605685e6
2020-04-05,south,78.51,87.3,51.18,72.33,-12,-11,-22,6,-15.0,6.608570623657583e6
2020-04-06,capital,73.13,62.53,27.2,54.28666666666666,-27,-10,-66,19,-34.333333333333336,1.0008114078369932e7
2020-04-06,central,87.26,91.31,42.73,73.76666666666667,-14,-6,-59,16,-26.333333333333332,8.698024937228769e6
2020-04-06,north,106.15,116.63,,111.39,-8,2,-54,14,-20.0,4.203974997833278e6
2020-04-06,zealand,95.65,124.39,65.47,95.17,2,-3,-56,15,-19.0,5.016878741526882e6
2020-04-06,south,89.12,101.32,57.64,82.69333333333333,-8,-4,-54,14,-22.0,8.071342766624667e6
2020-04-07,capital,75.52,64.99,27.85,56.12,-27,-2,-66,19,-31.666666666666668,9.943678463807616e6
2020-04-07,central,89.63,86.64,45.53,73.93333333333332,-13,4,-59,16,-22.666666666666668,8.6809153183158e6
2020-04-07,north,107.05,117.12,,112.08500000000001,-7,11,-55,14,-17.0,4.1893743586776713e6
2020-04-07,zealand,98.36,117.12,61.95,92.47666666666667,6,7,-56,15,-14.333333333333334,5.014381220117493e6
2020-04-07,south,91.37,106.22,56.36,84.64999999999999,-4,5,-55,14,-18.0,7.992279307211306e6
2020-04-08,capital,76.83,62.19,26.42,55.14666666666667,-23,3,-66,18,-28.666666666666668,9.718463942566687e6
2020-04-08,central,94.11,91.58,46.39,77.36,-8,12,-60,14,-18.666666666666668,8.468216892827563e6
2020-04-08,north,111.74,120.82,,116.28,1,19,-55,13,-11.666666666666666,3.976361035947085e6
2020-04-08,zealand,100.4,127.89,67.18,98.49000000000001,13,16,-56,14,-9.0,5.024802123727199e6
2020-04-08,south,95.36,104.08,60.38,86.60666666666667,2,12,-56,13,-14.0,7.787809094099835e6
2020-04-09,capital,60.99,56.59,25.84,47.80666666666667,-50,-23,-83,23,-52.0,8.557825927500553e6
2020-04-09,central,78.55,78.84,43.89,67.09333333333332,-41,-16,-83,22,-46.666666666666664,7.434398619464221e6
2020-04-09,north,99.39,109.67,,104.53,-32,-8,-81,21,-40.333333333333336,3.661284296894934e6
2020-04-09,zealand,86.11,115.3,68.81,90.07333333333334,-28,-14,-80,22,-40.666666666666664,4.638300288701061e6
2020-04-09,south,77.84,85.59,52.72,72.05,-34,-13,-81,21,-42.666666666666664,6.85219215856659e6
2020-04-10,capital,61.26,58.53,26.34,48.71,-67,-41,-84,26,-64.0,8.194889944944546e6
2020-04-10,central,78.2,77.77,45.01,66.99333333333333,-62,-39,-83,24,-61.333333333333336,7.130429345610108e6
2020-04-10,north,101.81,114.48,,108.14500000000001,-53,-28,-81,22,-54.0,3.5382310140239727e6
2020-04-10,zealand,87.0,120.0,67.1,91.36666666666667,-52,-34,-81,23,-55.666666666666664,4.487676870510682e6
2020-04-10,south,77.8,86.73,51.88,72.13666666666667,-56,-35,-81,22,-57.333333333333336,6.549701506896282e6
2020-04-11,capital,61.0,55.53,25.6,47.376666666666665,-44,1,-27,9,-23.333333333333332,8.579900882204754e6
2020-04-11,central,72.19,63.45,39.18,58.27333333333333,-32,3,-24,9,-17.666666666666668,7.131614699703493e6
2020-04-11,north,87.43,77.45,,82.44,-27,5,-21,9,-14.333333333333334,3.438097089936948e6
2020-04-11,zealand,85.67,104.9,68.72,86.42999999999999,-11,9,-18,7,-6.666666666666667,4.690576632681604e6
2020-04-11,south,74.49,86.34,50.16,70.33,-24,7,-20,8,-12.333333333333334,6.78348483361571e6
2020-04-12,capital,59.84,56.2,26.58,47.54,-48,-24,-26,6,-32.666666666666664,8.402511717884416e6
2020-04-12,central,75.72,75.31,44.26,65.09666666666666,-38,-21,-24,6,-27.666666666666668,7.117614835001278e6
2020-04-12,north,87.75,86.2,,86.975,-33,-14,-22,6,-23.0,3.3005736704629855e6
2020-04-12,zealand,83.12,99.17,63.41,81.9,-24,-16,-19,5,-19.666666666666668,4.43211276565994e6
2020-04-12,south,75.23,92.26,59.36,75.61666666666667,-26,-18,-22,5,-22.0,6.64452118969564e6
2020-04-13,capital,63.12,48.65,27.52,46.43,-63,-39,-85,25,-62.333333333333336,8.084539628847887e6
2020-04-13,central,77.54,73.49,45.46,65.49666666666667,-56,-30,-84,24,-56.666666666666664,6.938237333563452e6
2020-04-13,north,88.18,84.44,,86.31,-48,-20,-82,22,-50.0,3.294099694927801e6
2020-04-13,zealand,85.76,85.47,63.07,78.10000000000001,-50,-29,-83,24,-54.0,4.06655780087916e6
2020-04-13,south,76.48,72.84,61.92,70.41333333333334,-51,-27,-82,23,-53.333333333333336,6.328351382208492e6
2020-04-14,capital,70.41,54.68,27.78,50.95666666666667,-28,4,-57,19,-27.0,1.029155928526291e7
2020-04-14,central,79.29,77.14,44.79,67.07333333333334,-13,3,-48,16,-19.333333333333332,8.755964296771929e6
2020-04-14,north,88.13,83.0,,85.565,-12,4,-45,14,-17.666666666666668,4.1095646785277445e6
2020-04-14,zealand,87.52,92.49,59.13,79.71333333333332,1,5,-45,14,-13.0,4.796246574995743e6
2020-04-14,south,81.95,84.49,53.8,73.41333333333334,-7,5,-45,14,-15.666666666666666,7.971421330123918e6
2020-04-15,capital,73.34,59.31,30.18,54.27666666666667,-33,-7,-56,20,-32.0,1.0550274243196858e7
2020-04-15,central,81.97,80.26,50.32,70.85000000000001,-22,-5,-46,16,-24.333333333333332,8.888980423058739e6
2020-04-15,north,89.0,88.73,,88.86500000000001,-21,-3,-44,15,-22.666666666666668,4.0783716073559374e6
2020-04-15,zealand,88.84,99.06,66.5,84.8,-8,-3,-45,15,-18.666666666666668,4.78997196109613e6
2020-04-15,south,84.06,87.32,49.52,73.63333333333334,-16,-3,-43,14,-20.666666666666668,8.243984343913877e6
2020-04-16,capital,75.24,62.49,30.24,55.99,-32,-7,-55,19,-31.333333333333332,1.079076228683475e7
2020-04-16,central,83.86,83.03,51.93,72.94,-22,-6,-45,16,-24.333333333333332,9.027645337543786e6
2020-04-16,north,93.35,98.48,,95.91499999999999,-23,1,-41,14,-21.0,4.20732211001363e6
2020-04-16,zealand,91.3,99.34,61.61,84.08333333333333,-9,-4,-44,15,-19.0,4.840991792949237e6
2020-04-16,south,85.51,91.17,56.29,77.65666666666667,-17,-3,-42,14,-20.666666666666668,8.335229073942943e6
2020-04-17,capital,76.87,69.38,32.84,59.696666666666665,-37,-7,-53,18,-32.333333333333336,1.0943817032451795e7
2020-04-17,central,88.36,89.66,53.87,77.29666666666667,-25,-9,-43,14,-25.666666666666668,9.367235614122747e6
2020-04-17,north,98.72,106.9,,102.81,-25,-2,-41,13,-22.666666666666668,4.40784294475651e6
2020-04-17,zealand,91.63,108.69,65.3,88.54,-13,-6,-43,13,-20.666666666666668,5.099503599558943e6
2020-04-17,south,89.04,94.32,57.06,80.14,-20,-6,-40,13,-22.0,8.588023808375394e6
2020-04-18,capital,71.4,70.06,30.31,57.25666666666667,-45,-8,-20,8,-24.333333333333332,9.36377662570627e6
2020-04-18,central,84.58,94.16,50.47,76.40333333333334,-31,-7,-13,7,-17.0,7.87219186464893e6
2020-04-18,north,95.61,100.23,,97.92,-27,0,-10,6,-12.333333333333334,3.6911375167360753e6
2020-04-18,zealand,91.82,108.19,72.75,90.92,-16,0,-10,7,-8.666666666666666,4.647109859076088e6
2020-04-18,south,81.34,99.32,60.0,80.22,-25,-3,-11,6,-13.0,7.26271348541419e6
2020-04-19,capital,74.67,67.41,34.04,58.706666666666656,-36,-14,-18,5,-22.666666666666668,9.064810959787618e6
2020-04-19,central,86.64,87.96,55.21,76.60333333333334,-18,-13,-14,5,-15.0,7.495455140595374e6
2020-04-19,north,96.79,105.11,,100.95,-17,-5,-11,4,-11.0,3.531596915516818e6
2020-04-19,zealand,95.92,105.4,72.92,91.41333333333334,-6,-8,-12,4,-8.666666666666666,4.31957789262966e6
2020-04-19,south,86.04,92.04,64.66,80.91333333333334,-9,-11,-14,5,-11.333333333333334,6.827447473911096e6
2020-04-20,capital,78.46,71.35,34.72,61.51,-25,-9,-48,16,-27.333333333333332,1.1325529648626573e7
2020-04-20,central,86.58,91.07,52.49,76.71333333333332,-11,-7,-39,12,-19.0,9.427312876984453e6
2020-04-20,north,96.89,107.06,,101.975,-11,0,-36,11,-15.666666666666666,4.443004746353814e6
2020-04-20,zealand,94.75,110.53,64.1,89.79333333333334,0,-3,-38,12,-13.666666666666666,5.03166413975696e6
2020-04-20,south,89.03,103.12,66.26,86.13666666666667,-7,-4,-36,11,-15.666666666666666,8.604856928821543e6
2020-04-21,capital,82.26,72.9,35.18,63.44666666666668,-27,-5,-47,15,-26.333333333333332,1.1624088735900808e7
2020-04-21,central,89.68,96.52,56.75,80.98333333333333,-14,-3,-38,12,-18.333333333333332,9.625538410277087e6
2020-04-21,north,101.26,108.44,,104.85,-13,4,-35,10,-14.666666666666666,4.507316366495726e6
2020-04-21,zealand,97.38,120.36,71.12,96.28666666666668,-1,0,-37,11,-12.666666666666666,5.064553776651693e6
2020-04-21,south,90.99,104.61,66.07,87.22333333333331,-8,0,-35,11,-14.333333333333334,8.724373972322943e6
2020-04-22,capital,84.52,76.54,34.46,65.17333333333333,-27,-7,-47,16,-27.0,1.185202058682107e7
2020-04-22,central,92.03,96.69,55.74,81.48666666666666,-16,-5,-38,12,-19.666666666666668,9.844950906339627e6
2020-04-22,north,105.54,113.84,,109.69,-14,2,-35,10,-15.666666666666666,4.628006355550638e6
2020-04-22,zealand,97.16,112.88,74.12,94.71999999999998,-4,-1,-36,12,-13.666666666666666,5.1741826186771e6
2020-04-22,south,92.95,100.86,62.43,85.41333333333334,-12,-3,-35,11,-16.666666666666668,8.909542523528496e6
2020-04-23,capital,86.53,78.49,37.14,67.38666666666666,-29,-6,-47,15,-27.333333333333332,1.1982872400875408e7
2020-04-23,central,95.12,97.59,59.48,84.06333333333333,-16,-4,-38,12,-19.333333333333332,9.993301238585904e6
2020-04-23,north,103.23,108.5,,105.86500000000001,-16,3,-35,11,-16.0,4.669252678661091e6
2020-04-23,zealand,100.14,121.51,69.84,97.16333333333334,-3,-1,-36,11,-13.333333333333334,5.281539866993876e6
2020-04-23,south,95.52,105.43,71.31,90.75333333333333,-12,-1,-34,11,-15.666666666666666,9.013748095327884e6
2020-04-24,capital,81.92,75.44,35.47,64.27666666666667,-37,-7,-47,16,-30.333333333333332,1.1688248816867715e7
2020-04-24,central,96.75,99.72,57.38,84.61666666666666,-23,-9,-39,13,-23.666666666666668,9.793761908250853e6
2020-04-24,north,109.3,112.51,,110.905,-22,-1,-35,11,-19.333333333333332,4.644881432991897e6
2020-04-24,zealand,100.55,117.21,74.89,97.55,-10,-3,-37,12,-16.666666666666668,5.372977609662755e6
2020-04-24,south,95.94,100.89,70.29,89.04,-19,-5,-35,11,-19.666666666666668,8.945828462749055e6
2020-04-25,capital,74.48,74.07,36.08,61.54333333333333,-43,-7,-18,7,-22.666666666666668,9.664179254212191e6
2020-04-25,central,89.61,94.01,55.36,79.66000000000001,-27,-5,-13,6,-15.0,8.12886009382803e6
2020-04-25,north,102.24,113.96,,108.1,-22,4,-7,5,-8.333333333333334,3.871608557775641e6
2020-04-25,zealand,97.63,125.78,72.92,98.77666666666666,-12,4,-10,6,-6.0,4.883010375715706e6
2020-04-25,south,88.27,100.1,62.36,83.57666666666667,-22,-2,-10,5,-11.333333333333334,7.477083059540676e6
2020-04-26,capital,75.47,66.06,37.6,59.71,-37,-15,-18,5,-23.333333333333332,8.97101018170738e6
2020-04-26,central,88.98,81.14,55.1,75.07333333333334,-19,-14,-17,5,-16.666666666666668,7.304783259814969e6
2020-04-26,north,96.97,89.03,,93.0,-16,-5,-14,4,-11.666666666666666,3.504119048998513e6
2020-04-26,zealand,99.82,103.32,84.49,95.87666666666667,-6,-7,-11,4,-8.0,4.296232212836235e6
2020-04-26,south,88.37,85.23,64.09,79.23,-14,-12,-17,5,-14.333333333333334,6.526195475287155e6
2020-04-27,capital,79.78,65.77,35.93,60.49333333333334,-29,-11,-46,16,-28.666666666666668,1.122151143666211e7
2020-04-27,central,85.36,72.95,51.4,69.90333333333334,-21,-12,-38,14,-23.666666666666668,8.960467496279763e6
2020-04-27,north,97.06,96.65,,96.855,-18,-4,-35,12,-19.0,4.314289156032631e6
2020-04-27,zealand,95.97,105.45,73.44,91.62,-6,-7,-35,11,-16.0,4.950918003546341e6
2020-04-27,south,89.81,94.62,61.28,81.90333333333334,-13,-7,-35,11,-18.333333333333332,8.514285626678247e6
2020-04-28,capital,83.12,70.43,36.23,63.26,-30,-8,-45,13,-27.666666666666668,1.166532139953549e7
2020-04-28,central,90.27,91.74,55.33,79.11333333333333,-19,-8,-36,11,-21.0,9.61242320373821e6
2020-04-28,north,99.36,102.44,,100.9,-20,-2,-34,9,-18.666666666666668,4.484275077724117e6
2020-04-28,zealand,96.68,115.02,73.61,95.10333333333334,-6,-4,-34,9,-14.666666666666666,5.077521048407055e6
2020-04-28,south,92.42,95.12,59.55,82.36333333333334,-11,-5,-33,9,-16.333333333333332,8.79438278466894e6
2020-04-29,capital,81.32,58.65,35.39,58.45333333333334,-38,-14,-46,17,-32.666666666666664,1.1331855017385697e7
2020-04-29,central,89.6,79.5,53.46,74.18666666666667,-23,-10,-37,13,-23.333333333333332,9.620057200639809e6
2020-04-29,north,98.6,88.56,,93.58,-22,-3,-34,12,-19.666666666666668,4.471494531786292e6
2020-04-29,zealand,95.53,89.04,65.38,83.31666666666666,-14,-8,-36,13,-19.333333333333332,4.856221371843318e6
2020-04-29,south,91.6,82.34,60.0,77.98,-18,-7,-34,12,-19.666666666666668,8.646483133020578e6
2020-04-30,capital,83.38,56.45,38.04,59.28999999999999,-44,-9,-46,17,-33.0,1.1382814537087997e7
2020-04-30,central,93.29,79.83,58.43,77.18333333333334,-24,0,-38,14,-20.666666666666668,9.5596873543372e6
2020-04-30,north,101.38,80.94,,91.16,-23,5,-36,13,-18.0,4.42142808796778e6
2020-04-30,zealand,96.86,89.7,66.84,84.46666666666667,-12,3,-36,13,-15.0,5.0021234823996145e6
2020-04-30,south,95.19,93.91,61.73,83.61,-11,5,-34,12,-13.333333333333334,8.928925732376238e6
2020-05-01,capital,85.05,73.6,41.79,66.81333333333332,-44,-2,-56,19,-34.0,1.1076145937261097e7
2020-05-01,central,99.48,92.4,56.56,82.81333333333333,-27,-3,-48,15,-26.0,9.415493844740141e6
2020-05-01,north,107.44,108.48,,107.96000000000001,-22,4,-45,13,-21.0,4.439703852745781e6
2020-05-01,zealand,102.68,114.96,72.84,96.82666666666667,-13,3,-47,14,-19.0,5.200127122116435e6
2020-05-01,south,97.48,93.81,61.79,84.36,-19,0,-45,14,-21.333333333333332,8.526462340109354e6
2020-05-02,capital,77.11,66.95,37.87,60.64333333333334,-50,-5,-19,9,-24.666666666666668,9.64503958519488e6
2020-05-02,central,93.73,91.96,53.2,79.63,-31,-1,-13,7,-15.0,8.119575579741327e6
2020-05-02,north,102.27,106.39,,104.33,-24,7,-9,6,-8.666666666666666,3.8180013879995137e6
2020-05-02,zealand,96.59,107.89,79.35,94.61000000000001,-18,4,-10,7,-8.0,4.620719421956132e6
2020-05-02,south,90.3,96.43,60.58,82.43666666666667,-22,2,-12,6,-10.666666666666666,7.4337959800463095e6
2020-05-03,capital,85.02,74.92,40.98,66.97333333333333,-38,-9,-12,4,-19.666666666666668,9.773087737864533e6
2020-05-03,central,98.31,95.13,59.48,84.30666666666666,-19,-9,-10,4,-12.666666666666666,7.846879702420836e6
2020-05-03,north,108.5,99.32,,103.91,-13,0,-8,3,-7.0,3.7027142501839474e6
2020-05-03,zealand,110.38,114.39,83.38,102.71666666666665,-5,-2,-4,3,-3.6666666666666665,4.501923634222463e6
2020-05-03,south,97.33,101.38,66.84,88.51666666666665,-6,-8,-9,4,-7.666666666666667,7.117163221061495e6
2020-05-04,capital,88.59,75.89,41.92,68.80000000000001,-33,-6,-41,14,-26.666666666666668,1.2121639441652372e7
2020-05-04,central,96.3,100.04,61.31,85.88333333333333,-19,-5,-33,11,-19.0,9.948213881785948e6
2020-05-04,north,103.44,109.47,,106.455,-14,3,-30,10,-13.666666666666666,4.6613914846745245e6
2020-05-04,zealand,101.22,107.98,69.07,92.75666666666666,-9,0,-32,10,-13.666666666666666,5.185022902045909e6
2020-05-04,south,97.73,104.85,73.04,91.87333333333333,-9,-1,-30,9,-13.333333333333334,9.044599418785693e6
2020-05-05,capital,90.59,77.3,41.87,69.92,-35,-3,-41,14,-26.333333333333332,1.2369587990244754e7
2020-05-05,central,100.74,102.52,63.25,88.83666666666666,-20,-1,-32,10,-17.666666666666668,1.0175234771552224e7
2020-05-05,north,110.17,119.47,,114.82,-16,4,-29,9,-13.666666666666666,4.823271797141457e6
2020-05-05,zealand,105.84,109.26,77.04,97.38000000000001,-11,3,-30,10,-12.666666666666666,5.190307865101559e6
2020-05-05,south,101.93,108.12,61.79,90.61333333333334,-9,2,-29,9,-12.0,9.306429489333482e6
2020-05-06,capital,93.7,78.49,42.43,71.54,-35,-2,-40,14,-25.666666666666668,1.2512383755536238e7
2020-05-06,central,101.24,105.62,59.85,88.90333333333335,-21,1,-32,11,-17.333333333333332,1.026434034525009e7
2020-05-06,north,110.33,115.22,,112.775,-16,7,-29,10,-12.666666666666666,4.777433137368006e6
2020-05-06,zealand,107.25,119.52,74.98,100.58333333333333,-8,5,-30,10,-11.0,5.300597915374262e6
2020-05-06,south,104.16,109.93,64.22,92.77,-10,4,-29,9,-11.666666666666666,9.432026759526646e6
2020-05-07,capital,97.93,86.73,44.64,76.43333333333334,-27,11,-40,10,-18.666666666666668,1.3209711744388573e7
2020-05-07,central,109.38,113.09,60.04,94.17,-10,17,-32,7,-8.333333333333334,1.0736438506807612e7
2020-05-07,north,122.97,131.46,,127.215,-5,24,-28,6,-3.0,5.080782779945189e6
2020-05-07,zealand,115.25,129.96,79.43,108.21333333333332,4,21,-30,7,-1.6666666666666667,5.714950331771021e6
2020-05-07,south,111.21,110.99,69.33,97.17666666666666,2,19,-29,6,-2.6666666666666665,9.970106337764075e6
2020-05-08,capital,84.58,83.02,42.49,70.03,-64,-37,-79,21,-60.0,1.012670710894599e7
2020-05-08,central,105.7,117.27,66.77,96.58,-58,-33,-79,19,-56.666666666666664,8.316968965936908e6
2020-05-08,north,124.39,133.51,,128.95,-52,-20,-76,18,-49.333333333333336,3.9635074235805916e6
2020-05-08,zealand,116.44,146.76,93.32,118.83999999999999,-48,-27,-76,18,-50.333333333333336,5.038086310163555e6
2020-05-08,south,105.03,119.27,72.97,99.08999999999999,-49,-27,-76,17,-50.666666666666664,7.727521636475887e6
2020-05-09,capital,84.95,84.26,42.86,70.69,-41,4,-10,4,-15.666666666666666,1.0315532376330344e7
2020-05-09,central,104.97,116.47,60.93,94.12333333333333,-20,10,-7,3,-5.666666666666667,8.8555311254417e6
2020-05-09,north,123.69,130.51,,127.1,-11,21,-4,2,2.0,4.262002209563638e6
2020-05-09,zealand,118.02,146.56,89.46,118.01333333333332,-4,18,-2,3,4.0,5.386468817378956e6
2020-05-09,south,103.75,122.55,71.37,99.22333333333334,-9,14,-4,3,0.3333333333333333,8.170273429528922e6
2020-05-10,capital,86.74,70.77,40.96,66.15666666666667,-36,-3,-8,2,-15.666666666666666,9.776649264508689e6
2020-05-10,central,101.75,89.58,63.59,84.97333333333333,-16,1,-7,2,-7.333333333333333,8.0009453917292105e6
2020-05-10,north,115.5,107.62,,111.56,-15,9,-4,2,-3.3333333333333335,3.7246580461009745e6
2020-05-10,zealand,120.51,121.08,87.75,109.78000000000002,0,7,2,1,3.0,4.861990541624584e6
2020-05-10,south,105.4,99.65,66.01,90.35333333333334,2,3,-4,1,0.3333333333333333,7.516689932931599e6
2020-05-11,capital,,70.88,43.25,57.065,-28,0,-39,13,-22.333333333333332,1.2486472760095147e7
2020-05-11,central,,95.31,63.48,79.395,-13,-1,-31,10,-15.0,1.014368575809857e7
2020-05-11,north,,109.81,,109.81,-12,5,-27,9,-11.333333333333334,4.735047182454496e6
2020-05-11,zealand,,105.87,88.77,97.32,-7,3,-29,10,-11.0,5.243660045829959e6
2020-05-11,south,,98.6,64.79,81.695,-5,2,-28,9,-10.333333333333334,9.212176949367033e6
2020-05-12,capital,,47.45,29.6,38.525000000000006,-32,0,-38,14,-23.333333333333332,1.2533067607081806e7
2020-05-12,central,,64.95,41.61,53.28,-19,0,-30,11,-16.333333333333332,1.0125225210420422e7
2020-05-12,north,,71.7,,71.7,-19,6,-28,10,-13.666666666666666,4.710224458461914e6
2020-05-12,zealand,,68.37,54.93,61.650000000000006,-12,2,-28,10,-12.666666666666666,5.158518845282129e6
2020-05-12,south,,68.36,49.84,59.1,-9,2,-27,10,-11.333333333333334,9.163521115197303e6
2020-05-13,capital,97.19,78.16,48.11,74.48666666666666,-30,1,-37,13,-22.0,1.2930805518760381e7
2020-05-13,central,108.39,103.37,62.39,91.38333333333333,-19,0,-29,10,-16.0,1.0355388289638542e7
2020-05-13,north,119.13,127.39,,123.25999999999999,-17,5,-26,9,-12.666666666666666,4.873613074023504e6
2020-05-13,zealand,110.65,120.75,84.32,105.24000000000001,-11,2,-27,9,-12.0,5.305992105981435e6
2020-05-13,south,108.98,109.73,67.73,95.48,-8,1,-26,9,-11.0,9.394075344594939e6
2020-05-14,capital,97.74,78.89,44.92,73.85000000000001,-31,0,-36,12,-22.333333333333332,1.2943229907184822e7
2020-05-14,central,109.79,101.86,67.03,92.89333333333333,-17,0,-29,9,-15.333333333333334,1.0502074837902013e7
2020-05-14,north,122.47,119.79,,121.13,-14,3,-27,8,-12.666666666666666,4.878882311279375e6
2020-05-14,zealand,113.96,117.26,84.92,105.38,-9,3,-27,8,-11.0,5.431299049185972e6
2020-05-14,south,108.81,108.98,72.4,96.73000000000002,-8,2,-26,8,-10.666666666666666,9.502484373736696e6
2020-05-15,capital,98.98,80.68,48.19,75.95,-38,-3,-37,13,-26.0,1.265992294164492e7
2020-05-15,central,113.24,106.41,66.95,95.53333333333332,-23,-5,-30,10,-19.333333333333332,1.0456426815642416e7
2020-05-15,north,124.42,122.44,,123.43,-17,0,-27,9,-14.666666666666666,4.956636295782254e6
2020-05-15,zealand,116.32,119.46,84.23,106.67,-16,-1,-28,9,-15.0,5.511636115135283e6
2020-05-15,south,113.96,109.39,74.57,99.30666666666666,-14,-2,-27,9,-14.333333333333334,9.514158413394209e6
2020-05-16,capital,86.6,71.1,48.05,68.58333333333333,-44,-3,-13,7,-20.0,1.0208985774463553e7
2020-05-16,central,102.42,92.82,61.53,85.58999999999999,-29,-2,-9,6,-13.333333333333334,8.444245927237563e6
2020-05-16,north,115.32,109.1,,112.21,-20,3,-4,5,-7.0,3.9753223856517035e6
2020-05-16,zealand,109.42,119.12,87.15,105.23000000000002,-18,4,-3,5,-5.666666666666667,4.877700425413934e6
