date,apple_driving,apple_transit,apple_walking,apple,google_retail,google_grocery,google_workplaces,google_residential,google,applegoogle
2020-12-03,-1.314481535920478,-2.3984626842790115,-2.497394277247647,-2.102143515071607,-1.732260448248391,-0.6903951916531951,-1.8403964880296526,1.5588088194814624,-1.5245155097235124,-1.8133295123975597
2020-12-04,-1.3118903388020413,-2.405132538182754,-2.480391310980212,-2.097127747655687,-1.672112516017544,-0.526880540998491,-2.0129336587824325,1.5919749645768129,-1.497096166023449,-1.7971119568395681
2020-12-05,-1.3525453280740645,-2.422667122659259,-2.5193960451920496,-2.1324089729584226,-1.7803787940330684,-0.8811622840836832,-2.482618179165,1.8407210527919398,-1.7877412092441185,-1.9600750911012705
2020-12-06,-1.325084595393621,-2.4005601226135216,-2.5011961827484397,-2.108416275294923,-1.7202308618022215,-0.799404958756331,-2.453861984039537,1.7909718351489143,-1.72741865310398,-1.9179174641994514
2020-12-07,-1.3036104215730142,-2.3805925096689853,-2.4836651740503397,-2.087730811134378,-1.6781273092406288,-0.744900075204763,-2.4346911872892276,1.757805690053564,-1.686289637553885,-1.8870102243441313
2020-12-08,-1.2922627652267573,-2.3677142382950933,-2.4543060149053284,-2.0691566067377116,-1.6239941702328664,-0.6540586026188163,-2.4059349921637647,1.708056472410539,-1.6259670814137461,-1.8475618440757289
2020-12-09,-1.2577134703142692,-2.3453974944159057,-2.4065709791731518,-2.0319593826897218,-1.5698610312251042,-0.5995537190672483,-2.3580080002879926,1.6583072547675135,-1.5711283940136194,-1.8015438883516706
2020-12-10,-1.1845642734995523,-2.2969047201220314,-2.309939214361334,-1.9543797392274302,-1.4435503735403257,-0.4814598047055176,-2.2525686181612934,1.5588088194814624,-1.4477413473633354,-1.701060543295383
2020-12-11,-1.1390842964897514,-2.2533619002976017,-2.2922673943483893,-1.9169506427198242,-1.4315207870941562,-0.5813854245500589,-2.0512752522830504,1.475893456743087,-1.4148381349232593,-1.6658943888215418
2020-12-12,-1.05107294608768,-2.2067568205047867,-2.2129202184336942,-1.8398225403631019,-1.2330326107323617,-0.1544305033961094,-1.5528345367750194,1.1773981508849345,-1.052902798082426,-1.446362669222764
2020-12-13,-1.0186978740446848,-2.187124797693772,-2.17402109270799,-1.8073603960167595,-1.1788994717245995,-0.09992561984454137,-1.5336637400247106,1.144232005789584,-1.0062899137923185,-1.406825154904539
2020-12-14,-0.9758090941533202,-2.1712262151181854,-2.137691773478192,-1.772567323260586,-1.1247663327168371,-0.054504883551568024,-1.524078341649556,1.1110658606942339,-0.9651608982422237,-1.3688641107514048
2020-12-15,-0.9116546275658205,-2.1494967539726604,-2.094251482848762,-1.7248992270888521,-1.070633193709075,0.0,-1.5144929432744016,1.0778997155988839,-0.9212899483221225,-1.3230945877054874
2020-12-16,-0.8672468700533035,-2.1312909892291128,-2.0504239611035118,-1.6862131377738505,-1.0225148479243975,0.04542073629297337,-1.5049075448992473,1.0281504979558582,-0.882902867142034,-1.2845580024579424
2020-12-17,-0.8727271030394221,-2.1468959304378674,-2.0743618846270224,-1.701297051462602,-1.0225148479243975,0.1271780616203254,-1.456980553023475,1.0281504979558582,-0.8445157859619457,-1.2729064187122738
2020-12-18,-0.8631069114387897,-2.1684156477499417,-2.0619000832633128,-1.6992956260216994,-0.9563521224704657,0.27252441775784014,-1.456980553023475,1.0115674254081832,-0.7704835579717751,-1.2348895919967373
2020-12-19,-0.8410668439946158,-2.1762600671210093,-2.0358499900171396,-1.6835160949540977,-0.8781598105703649,0.4632915101883282,-1.4665659513986293,0.9784012803128328,-0.6799997237615668,-1.1817579093578323
2020-12-20,-0.8255196612839966,-2.2139300596088116,-2.0114896325490967,-1.6796596898362615,-0.757863946108671,0.8448256950493045,-1.524078341649556,0.9286520626698074,-0.5264513990412129,-1.103055544438737
2020-12-21,-0.9963599678512653,-2.3453974944159053,-2.1525473671942525,-1.836808198388084,-0.9563521224704657,0.8357415477907097,-1.8883234799054247,1.1608150783372593,-0.7238706736816677,-1.2803394360348759
2020-12-22,-1.231176037756487,-2.48512883626097,-2.347852660883129,-2.04138072683836,-1.3593432684171403,-0.054504883551568024,-2.473032780789846,1.5256426743861122,-1.3435478413030952,-1.6924642840707276
2020-12-23,-1.40210569594853,-2.5790940736470236,-2.5357653605426855,-2.203898913402359,-1.708201275356052,-0.7812366642391417,-2.923546504422104,1.757805690053564,-1.850805699754264,-2.0273523065783117
