date,apple_driving,apple_walking,apple,google_retail,google_grocery,google_workplaces,google_residential,google,telco,applegoogle
2020-03-30,-0.646227860097887,-0.411463133499967,-0.529881824925928,-1.5050720174794887,-1.2770625866252492,-4.547551789619224,2.5863656364728316,-2.6715980271618864,-0.7311844888081225,-1.6007399260439072
2020-03-31,-0.631174761414156,-0.42922919784380786,-0.5314524166432925,-1.472210183036705,-1.1653196102955397,-4.536460199888444,2.5863656364728316,-2.6223345174411707,-0.717158294198152,-1.5768934670422317
2020-04-01,-0.6196766380653281,-0.4393580211130101,-0.5309013318301818,-1.4393483485939214,-1.0855031986314618,-4.4810022512345515,2.555204604708099,-2.5654920062249604,-0.6972122182822811,-1.548196669027571
2020-04-02,-0.5666575137346224,-0.35177349049108575,-0.46004560198451866,-1.3341904783770138,-0.9258703753033057,-4.41445271284988,2.492882541178633,-2.444227982297045,-0.6153036938468976,-1.452136792140782
2020-04-03,-0.47694993301792205,-0.2366190612380182,-0.3569651876922283,-1.1830260399402095,-0.6864211403110714,-4.469910661503773,2.430560477649167,-2.319174457621382,-0.5339251824429029,-1.338069822656805
2020-04-04,-0.4008234690103446,-0.15439684881743618,-0.27737476355876606,-1.0844405366118586,-0.5267883169829153,-4.536460199888444,2.3682384141197015,-2.2471739434141824,-0.47232437216741247,-1.2622743534864742
2020-04-05,-0.3111436615384487,-0.04433391361412763,-0.1768982250084218,-0.8938418968437136,-0.1277062586625249,-4.6030097382731165,2.2747553188255027,-2.0652779075223093,-0.45611610642943684,-1.1210880662653655
2020-04-06,-0.2509590400483285,0.06637899955297963,-0.09072233735829127,-0.887269529955157,-0.09577969399689368,-4.946849019927253,2.3682384141197015,-2.1713839284592353,-0.49284873672385526,-1.1310531329087632
2020-04-07,-0.20460549447056547,0.15404477742037853,-0.02313178503030712,-1.0318616015034048,-0.43100862298602155,-5.290688301581389,2.5240435729433655,-2.45180698379254,-0.5868779147031877,-1.2374693844114235
2020-04-08,-0.18577523449349986,0.14069314674733976,-0.020583017769671665,-0.9924274001720645,-0.27137579965786546,-5.301779891312168,2.5240435729433655,-2.3949644725763295,-0.5906629967763601,-1.2077737451730006
2020-04-09,-0.19924525822340727,0.07396207579730271,-0.06121174561623225,-1.0910129035004152,-0.3990820583203904,-5.3239630707737255,2.5240435729433655,-2.4897019912700133,-0.6213330532450003,-1.275456868443123
2020-04-10,-0.24915377913607217,-0.013216218597247626,-0.13031778118026938,-1.353907579042684,-0.7502742696423339,-5.634527583235525,2.7733318270612295,-2.8307570585672757,-0.7894644620996188,-1.4805374198737726
2020-04-11,-0.301700758305112,-0.10562141911734807,-0.20339162739870142,-1.3867694134854676,-0.8620172459720431,-5.523611685927739,2.7733318270612295,-2.83833606006277,-0.8042121027059693,-1.5208638437307356
2020-04-12,-0.36485711698925305,-0.19252888936031487,-0.2789315781558027,-1.5313614850337154,-1.2132094572939867,-5.401604198889175,2.835653890590695,-2.9633895847384326,-0.7853620679437696,-1.6211605814471177
2020-04-13,-0.38163215685082796,-0.2228341119224464,-0.3026695564805312,-1.472210183036705,-1.069539916298646,-4.9579406096580305,2.6175266682375646,-2.7435985413690855,-0.6844624100297895,-1.5231340489248084
2020-04-14,-0.3902140894952426,-0.24336258261243338,-0.31736974387024997,-1.2881839101571169,-0.6544945756454402,-4.514277020426888,2.337077382354969,-2.387385471080835,-0.5237710728718716,-1.3523776074755425
2020-04-15,-0.36749557524562654,-0.1816688408818387,-0.2747157793355088,-1.2881839101571169,-0.7343109873095183,-4.3922695333883235,2.2435942870607697,-2.364648466594351,-0.4770129695152296,-1.3196821229649298
2020-04-16,-0.34238856194287215,-0.13045599381750395,-0.23620872801942294,-1.1830260399402095,-0.5906414463141777,-4.270262046349759,2.1812722235313036,-2.2282264396754456,-0.4343233135315654,-1.2322175838474343
2020-04-17,-0.31819806571864734,-0.06919557072944212,-0.1930450100325548,-0.9398484650636106,-0.27137579965786546,-3.7600489187339434,1.838500874119242,-1.8379078626574683,-0.22202276606136945,-1.0154764363450115
2020-04-18,-0.2817317952910848,-0.0002979065667410718,-0.13990665692838938,-0.9464208319521675,-0.27137579965786546,-3.6491330214261577,1.71385674706031,-1.803802355927742,-0.14852417624492936,-0.9718545064280657
2020-04-19,-0.23579484838538156,0.06770603789573633,-0.08252495076327518,-0.9004142637322705,-0.19155938799378736,-3.54930871384915,1.5580515882366455,-1.7242228402250475,-0.046959858283626234,-0.9033738954941614
2020-04-20,-0.2083548825190969,0.09484261788434731,-0.055108481311035115,-0.8544076955123735,-0.15963282332815615,-3.4827591754644787,1.464568492942447,-1.667380329008837,0.03839803312380924,-0.861244405159936
2020-04-21,-0.17897078951653686,0.11003585278815015,-0.03280332350039362,-0.8346905948467033,-0.14366954099534052,-3.4162096370798074,1.4022464294129808,-1.6294853215313634,0.08219921648654085,-0.8311443225158786
2020-04-22,-0.16055712821153006,0.14722000880048838,-0.00475310651307712,-0.8018287604039196,-0.07981641166407806,-3.3829348678874713,1.371085397648248,-1.584011312558395,0.11554757783951887,-0.794382209535736
2020-04-23,-0.16005720980505928,0.10367148522595104,-0.02665872783421324,-0.7952563935153629,-0.07981641166407806,-3.4162096370798074,1.371085397648248,-1.5915903140538898,0.11047007722455715,-0.8091245209440515
2020-04-24,-0.15958506464339214,0.07547869104616646,-0.040766499049838194,-0.8412629617352599,-0.14366954099534052,-3.405118047349028,1.4022464294129808,-1.6294853215313634,0.08668535257805875,-0.8351259102906008
2020-04-25,-0.16486198115613984,0.05922924195119004,-0.051650424108767336,-0.887269529955157,-0.23944923499223422,-3.39402645761825,1.371085397648248,-1.6749593305043315,0.08242766547453392,-0.8633048773065495
2020-04-26,-0.1841366130500682,-0.009235103568978602,-0.09604030580480578,-0.9398484650636106,-0.31926564665631224,-3.3829348678874713,1.4334074611777137,-1.7204333394773,0.05350661074552391,-0.9082368226410529
2020-04-27,-0.18927466333879564,-0.08387423974523778,-0.13655881668874456,-0.9858550332835078,-0.28733908199068103,-3.39402645761825,1.4957295247071798,-1.7431703439637842,0.0077123162427141685,-0.9398645803262644
2020-04-28,-0.19444048687232696,-0.09478845305403051,-0.14467354056179418,-0.9858550332835078,-0.20752267032660296,-3.5049423549260355,1.5580515882366455,-1.7621178477025212,-0.030201445700270738,-0.9533956941321577
2020-04-29,-0.19435716713791548,-0.11528984132885907,-0.15506148928892427,-0.9989997670606213,-0.15963282332815615,-3.527125534387593,1.5892126200013785,-1.7659073484502685,-0.040107252518403004,-0.9604844188695965
2020-04-30,-0.1623346158789815,-0.08742203613097439,-0.12499981273375484,-0.979282666394951,-0.07981641166407806,-3.460575996002921,1.5580515882366455,-1.7128543379818053,-0.0034098162208678513,-0.9189270753577801
2020-05-01,-0.1446152856940733,-0.05270237989804077,-0.09854774170445778,-0.9529931988407242,0.03192656466563124,-3.405118047349028,1.4957295247071798,-1.6522223260178477,0.060729526109806586,-0.8753850338611527
2020-05-02,-0.1145924080610232,-0.0065810268834654165,-0.06019223871197744,-0.9267037312864973,0.1277062586625249,-3.3496600986951353,1.4957295247071798,-1.5953798148016374,0.12337107254010184,-0.8277860267568075
2020-05-03,-0.08201439190601084,0.06562069192854754,-0.0073018737737121165,-0.887269529955157,0.28733908199068103,-3.2942021500412424,1.4334074611777137,-1.5158002990989428,0.1799039717354261,-0.7615510864363274
2020-05-04,-0.02205195637432162,0.2024410533082508,0.09204494090975594,-0.7689669259611361,0.5906414463141778,-3.2054694321950135,1.2152802388245834,-1.3452727654503116,0.3017429016888652,-0.6266139122702779
2020-05-05,0.025023693568342928,0.27022833844946187,0.14988129204568668,-0.9661379326178376,0.20752267032660301,-3.54930871384915,1.371085397648248,-1.667380329008837,0.21374889166197764,-0.7587495184815751
2020-05-06,0.08451398393836503,0.33555112381126795,0.21262229801830002,-0.8806971630666003,0.43100862298602155,-3.493850765195257,1.2464412705893166,-1.5461163050809215,0.2957936327641996,-0.6667470035313108
2020-05-07,0.10395525530111707,0.3580295283926519,0.23370129211977073,-0.8938418968437136,0.5746781639813621,-3.449484406272143,1.2152802388245834,-1.5044317968557006,0.29984851952875374,-0.6353652523679649
2020-05-08,0.14395335669291306,0.35895033050803393,0.24294573985969697,-0.8806971630666003,0.6066047286469933,-3.4162096370798074,1.1841192070598505,-1.4779052916214692,0.31345899581970516,-0.6174797758808861
2020-05-09,0.173782747387163,0.2295776332968618,0.12413185415310553,-0.9004142637322705,0.6385312933126247,-3.405118047349028,1.2152802388245834,-1.4779052916214692,0.2925695307921759,-0.6768867187341818
2020-05-10,0.20799938498560702,0.2625369325445065,0.15302247548041578,-0.9069866306208272,0.6066047286469933,-3.371843278156693,1.1841192070598505,-1.4779052916214694,0.3103421510642051,-0.6624414080705269
2020-05-11,0.2060552578493312,0.23093175405477645,0.13625572004153333,-0.9661379326178376,0.2713757996578655,-3.360751688425914,1.2464412705893166,-1.5878008133061428,0.27303395054838364,-0.7257725466323047
2020-05-12,0.206171905477508,0.20095152047454456,0.12104577919968801,-0.7361050915183525,0.5906414463141778,-2.8172637916177625,0.9659919847067201,-1.1936927355404174,0.45654937944755747,-0.5363234781703647
2020-05-13,0.17362721721626095,0.1429680696206365,0.08001751486362274,-0.7952563935153629,0.30330236432349666,-2.8172637916177625,1.0594750800009192,-1.2960092557295961,0.4035752163610411,-0.6079958704329866
2020-05-14,0.15881296843784323,0.098688320836825,0.05224284028286099,-0.8018287604039196,0.09577969399689372,-2.861630150540878,1.1529581752951177,-1.3642202691890484,0.3592999523500714,-0.6559887144530937
2020-05-15,0.1800817193086943,0.1320809387270015,0.0903916864704247,-0.7492498252954659,0.04788984699844684,-2.7839890224254273,1.0906361117656518,-1.3187462602160802,0.3851023809793664,-0.6141772868728278
2020-05-16,0.202550274355075,0.29462959450708515,0.2503578305960309,-0.6506643219671151,0.06385312933126244,-2.68416471484842,0.9659919847067201,-1.2240087415223964,0.46174731913520806,-0.48682545546318273
2020-05-17,0.28670320611098876,0.3438383428497059,0.3171355328246773,-0.466638049087527,0.31926564665631224,-2.5843404072714122,0.7478647623535898,-1.0231652018917863,0.5583848472163057,-0.3530148345335545
2020-05-18,0.37524431054592355,0.453413794580165,0.4167992212756841,-0.5586511855273211,0.20752267032660301,-3.1056451246180066,0.9659919847067201,-1.2808512527386067,0.45553289872467956,-0.43202601573146127
2020-05-19,0.474117062047922,0.5493397090708438,0.5146443298434266,-0.42720384775618675,0.335228928989128,-3.460575996002921,1.0906361117656518,-1.2960092557295961,0.41213021257006777,-0.3906824629430848
2020-05-20,0.5497713808938318,0.655936095133891,0.6063999512262992,-0.32861834442783594,0.3990820583203904,-3.3829348678874713,1.028314048236186,-1.1974822362881645,0.47583525761551054,-0.29554114253093267
2020-05-21,0.5963471124300256,0.6579943586859214,0.6305512431608608,-0.30232887687360904,0.3990820583203904,-3.3274769192335785,0.9659919847067201,-1.1633767295584387,0.4964737834630202,-0.266412743198789
2020-05-22,0.6014018429843417,0.6856725869776977,0.647138896035482,-0.2891841430964956,0.3990820583203904,-3.3163853295027996,0.9348309529419874,-1.1520082273151966,0.2795523054362551,-0.2524346656398573
2020-05-23,0.6102615080767955,0.6919015424641053,0.6547025350954213,-0.2826117762079389,0.35119221132194356,-3.283110560310464,0.9036699211772545,-1.1482187265674493,0.3047092424815136,-0.24675809573601398
2020-05-24,0.5571312907668742,0.6487050902866262,0.6063723969856439,-0.37462491264773295,0.07981641166407809,-3.2609273808489063,0.9971530164714532,-1.2581142482521226,0.30396172050343645,-0.32587092563323933
2020-05-25,0.5126385525909757,0.5977089025435578,0.5583591326434052,-0.1905986397681448,0.2713757996578655,-2.595431997002191,0.6543816670593912,-0.8791641734773868,0.522829050350295,-0.16040252041699082
2020-05-26,0.5319965042193155,0.6198623181430427,0.5792314699399594,-0.15773680532536125,0.3831187759875748,-2.085218869386376,0.2804492858825962,-0.6593731301080401,0.7062579538070128,-0.04007083008404033
2020-05-27,0.5854322272220809,0.7282461436065366,0.6608746850022572,-0.052578935108453746,0.6544945756454402,-1.9299366131554754,0.12464412705893159,-0.4812665949639144,0.7774888075229448,0.08980404501917141
2020-05-28,0.6629195802250509,0.9211541867790676,0.7974472788113293,-0.019717100665670156,0.8460539636392278,-1.7857459466553538,-0.03116103176473299,-0.36758157253149365,0.9116833751483439,0.2149328531399178
2020-05-29,0.7500442491749856,0.9636464961624314,0.862282407073762,-0.15773680532536125,0.8300906813064118,-2.4068749715789552,0.15580515882366452,-0.6631626308557875,1.0254096606596077,0.09955988810898725
2020-05-30,0.7944536676164722,1.0101470029892232,0.90796733808061,-0.013144733777113437,1.1812828926283556,-2.384691792117398,0.06232206352946586,-0.4888455964594091,1.0857897349412264,0.20956087081060046
2020-05-31,0.842334741658451,1.0661534375365764,0.960210178363471,0.07886840266268062,1.3409157159565115,-2.373600202386619,0.0,-0.3941080777657252,1.062707547078203,0.2830510502988729
2020-06-01,0.8813561506079747,1.0570266636282304,0.9749241428735166,0.19717100665670156,1.612291515614377,-2.384691792117398,-0.03116103176473299,-0.26526505234231507,1.0956893240985373,0.35482954526560073
2020-06-02,0.8331417976283485,1.0143176949236004,0.929280543227652,-0.0722960357741239,1.1493563279627241,-2.9170880991947707,0.3739323811767949,-0.7124261405765031,0.8919416210611925,0.10842720132557443
2020-06-03,0.7922318080321569,0.9126503084193633,0.8572675352744571,-0.11173023710546423,1.0535766339658306,-3.0612787656948925,0.49857650823572647,-0.8071636592701871,0.8465009278593388,0.02505193800213501
2020-06-04,0.7402680670040009,0.7663511017342565,0.757066539130669,-0.0722960357741239,0.8939438106376745,-3.1278283040795634,0.6232206352946583,-0.8450586667476605,0.7741689994125357,-0.043996063808495744
2020-06-05,0.7014688440129077,0.7622887394605129,0.7357533339836265,0.13144733777113438,0.9897235046345682,-2.4512413305020693,0.3739323811767949,-0.4736875934684196,0.9820248441816111,0.13103287025760346
2020-06-06,0.7044128079621246,0.7472309166325009,0.7295536298361343,0.03286183444278359,0.6864211403110714,-2.440149740771291,0.40509341294152784,-0.5987411181440824,1.1391071496044005,0.06540625584602594
2020-06-07,0.7267702700292896,0.7815985014683766,0.7581273773959059,-0.013144733777113437,0.5587148816485465,-2.429058151040512,0.40509341294152784,-0.6517941286125455,1.2544676377778994,0.053166624391680184
2020-06-08,0.743212030953218,0.8557230717566284,0.803991410967015,-0.0722960357741239,0.30330236432349666,-2.4068749715789552,0.3739323811767949,-0.7389526458107346,1.266464471603179,0.03251938257814019
2020-06-09,0.8057018317620638,0.9065296825935889,0.8608358094393467,0.15116443843680452,0.6066047286469933,-1.8744786645015825,0.0,-0.35621307028825155,1.5056557746744959,0.25231136957554756
2020-06-10,0.8560824978363966,0.9524343762868973,0.9091797246694522,0.10515787021690749,0.3990820583203904,-1.7635627671937966,-0.09348309529419878,-0.39410807776572515,1.547788319207469,0.25753582345186354
2020-06-11,0.9068519893379839,1.02496108408081,0.9712594288663324,0.1774539059910314,0.47889846998446844,-1.6526468698860106,-0.21812722235313042,-0.2955810583242939,1.640245057974208,0.3378391852710193
2020-06-12,0.9478175254237838,1.0723282281926672,1.015676864803027,0.23660520798804188,0.5587148816485465,-1.641555280155232,-0.31161031764732916,-0.2387385471080835,1.6935594316342357,0.38846915884747174
2020-06-13,1.0039750264173344,1.162864742066845,1.0895911153614526,0.3154736106507225,0.6864211403110714,-1.641555280155232,-0.373932381176795,-0.1629485321531364,1.5884439687140963,0.4633212916041581
2020-06-14,1.0463292247433296,1.2050049800531517,1.1320384230912774,0.37462491264773295,0.7981641166407808,-1.6526468698860106,-0.4050934129415279,-0.10610602093692602,1.576940222777563,0.5129662010771757
2020-06-15,1.0834065065565799,1.2293520712804582,1.1628165099034902,0.41405911397907325,0.8300906813064118,-1.6526468698860106,-0.4362544447062608,-0.0757900149549472,1.6049589497306602,0.5435132474742714
2020-06-16,1.114512540736983,1.2411058394591576,1.1842261548928277,0.4337762146447434,0.8300906813064118,-1.6637384596167892,-0.46741547647099374,-0.06821101345945246,1.5982488565885795,0.5580075707166876
2020-06-17,1.1323985103907153,1.2323582193630287,1.1886486105180378,0.44034858153330014,0.8460539636392278,-1.7635627671937966,-0.4362544447062608,-0.09473751869368399,1.5555580447278892,0.5469555459121769
2020-06-18,1.177530033197105,1.2550803656808383,1.2225954350056352,0.4469209484218568,0.8779805283048588,-1.830112305578468,-0.4050934129415279,-0.10610602093692612,1.5138508148432854,0.5582447070343546
2020-06-19,1.2290494023083984,1.3248988319589208,1.2836694094185894,0.466638049087527,0.8939438106376745,-1.885570254232361,-0.373932381176795,-0.10989552168467336,1.4941283732164177,0.586886943866958
2020-06-20,1.2494071907496802,1.3575331422246648,1.3103694686137863,0.4797827828646405,0.8939438106376745,-1.918845023424697,-0.4362544447062608,-0.1136850224324207,1.4990533154353303,0.5983422230906829
2020-06-21,1.3083975627132312,1.4017587261781594,1.3621301096851748,0.5060722504188674,0.8620172459720433,-1.9299366131554754,-0.4985765082357267,-0.10989552168467336,1.534584337476509,0.6261172940002507
2020-06-22,1.3605001699654085,1.450642485538882,1.4128436896116552,0.5257893510845375,0.9258703753033057,-1.9521197926170326,-0.5297375400004596,-0.09094801794593665,1.583223107931923,0.6609478358328593
2020-06-23,1.4238787146079808,1.5313751651257577,1.485352673896649,0.5389340848616508,0.9418336576361213,-1.9521197926170326,-0.5920596035299254,-0.07957951570269453,1.6354408669547225,0.7028865790969772
2020-06-24,1.5448311957291037,1.6661914277837477,1.6139345379156214,0.5586511855273211,1.0535766339658306,-1.9299366131554754,-0.716703730588857,-0.03410550672972631,1.7320757043823227,0.7899145155929476
2020-06-25,1.6336500326120775,1.762956897144333,1.7072194196548753,0.5586511855273211,1.1333930456299086,-1.9743029720785898,-0.716703730588857,-0.03031600598197887,1.7584924161764799,0.8384517068364482
2020-06-26,1.740549251862412,1.8519226309393306,1.8055053960731056,0.5980853868586614,1.1972461749611711,-2.05194410019404,-0.685542698824124,-0.018947503738736847,1.7653659115948483,0.8932789461671844
2020-06-27,1.8802764464709922,1.9637459231279277,1.9317038182753756,0.6900985232984554,1.3888055629549585,-2.1628599975018257,-0.5608985717651924,0.04168450822522094,1.7326641486395364,0.9866941632502982
2020-06-28,2.0006734626960374,2.0797940720812194,2.0504625955006563,0.8149734941810332,1.5803649509487459,-2.273775894809612,-0.4985765082357267,0.12126402392791538,1.7100637729955288,1.0858633097142858
2020-06-29,2.1145159931473545,2.198821286701923,2.1674854555646386,0.9069866306208272,1.6921079272784552,-2.4179665613097336,-0.4362544447062608,0.1515800299098942,1.3722436979059327,1.1595327427372664
2020-06-30,2.1919200264159127,2.272458373517326,2.2433422800892777,0.959565565729281,1.7559610566097175,-2.573248817540634,-0.3427713494120621,0.14400102841439952,1.3577546422624702,1.1936716542518386
2020-07-01,2.2917926147308525,2.359582503081559,2.3372058008822982,1.0121445008377348,1.787887621275349,-2.6287067661945267,-0.2804492858825962,0.1629485321531362,1.3208844350822602,1.2500771665177173
2020-07-02,2.3588650009323473,2.394897972447974,2.388442911381232,1.0450063352805183,1.8038509036081647,-2.68416471484842,-0.2492882541178633,0.16673803290088357,1.2917177807727724,1.2775904721410578
2020-07-03,2.469013689824741,2.517120912057357,2.5052591146402983,1.1304471048317557,1.915593879937874,-2.828355381348542,-0.1869661905883975,0.19326453813511524,1.2863269776475112,1.3492618263877068
2020-07-04,2.5911881937172376,2.717097465586203,2.6675949234622784,1.2027431406058795,1.915593879937874,-2.950362868387106,-0.15580515882366458,0.19326453813511524,1.3249980795130876,1.4304297307986968
2020-07-05,2.713807069526597,2.908840964906927,2.825962921629866,1.2553220757143333,1.883667315272243,-3.0723703554256705,-0.12464412705893171,0.17431703439637833,1.3632798527516818,1.5001399780131222
2020-07-06,2.8180678305205573,3.049127875426893,2.9490477146380627,1.3079010108227869,1.8677040329394268,-3.1611030732718994,-0.09348309529419878,0.1705275336486309,1.7080378732374868,1.5597876241433468
2020-07-07,2.9357430687548156,3.178798479204806,3.0733862255960847,1.3341904783770138,1.8677040329394268,-3.2387442013873495,-0.06232206352946592,0.15915903140538887,1.7081418212483264,1.6162726285007367
2020-07-08,3.07916410492232,3.33974927249055,3.2264087010765006,1.3670523128197976,1.915593879937874,-3.2609273808489063,-0.09348309529419878,0.181896035891873,1.7374563764772883,1.7041523684841868
2020-07-09,3.203032776747858,3.5379113042037895,3.3886618471765146,1.4524930823710347,1.995410291601952,-3.283110560310464,-0.15580515882366458,0.24252804785583076,1.7910320703629243,1.8155949475161728
2020-07-10,3.3314562607212377,3.7314964077552797,3.5508461076748894,1.5773680532536125,2.1071532679316616,-3.460575996002921,-0.12464412705893171,0.28042305533330436,1.7882090070282823,1.915634581504097
2020-07-11,3.4228580093709775,3.8170768396554875,3.639722310909261,1.6233746214735094,2.1710063972629237,-3.660224611156936,-0.03116103176473299,0.25389655009907275,1.7180843674885922,1.9468094305041668
2020-07-12,3.5328400587945477,3.959665755463908,3.766816245932836,1.70224302413619,2.2667860912598172,-3.8487816365801724,0.06232206352946586,0.2576860508468201,1.6512661414918688,2.012251148389828
2020-07-13,3.6583195788187126,4.1405221238909995,3.921064885122422,1.7811114267988708,2.362565785256711,-4.037338662003409,0.12464412705893159,0.2614755515945675,1.5872442145706946,2.0912702183584946
2020-07-14,3.7497768739580604,4.257761899111255,4.026074096260599,1.827117995018768,2.3785290675895268,-4.225895687426644,0.18696619058839745,0.2273700448648412,1.5220268433838837,2.12672207056272
2020-07-15,3.821376299062597,4.3233825910398025,4.09497347501972,1.866552196350108,2.3944923499223423,-4.25917045661898,0.15580515882366452,0.24252804785583076,1.5371811490184912,2.1687507614377752
2020-07-16,3.816654847445928,4.271655178087461,4.066317064737982,1.827117995018768,2.3944923499223423,-4.3035368155420946,0.18696619058839745,0.20463304037835717,1.5076981804070393,2.1354750525581694
2020-07-17,3.836401624501523,4.296137681390558,4.088567114067313,1.8796969301272213,2.4743087615864203,-4.336811584734431,0.18696619058839745,0.24252804785583076,1.4707229747103878,2.165547580961572
2020-07-18,3.886060186210954,4.302556213783074,4.116465782731025,1.9651376996784589,2.522198608584867,-4.370086353926767,0.15580515882366452,0.29179155757654635,1.4875609605756437,2.2041286701537857
2020-07-19,3.864397055263888,4.251235037058107,4.07961198585427,1.984854800344129,2.554125173250499,-4.41445271284988,0.15580515882366452,0.2955810583242938,1.4740336112551025,2.187596522089282
2020-07-20,3.803351463184845,4.146074018998449,3.9958333171411695,1.9454205990127886,2.522198608584867,-4.458819071772995,0.21812722235313037,0.25010704935132555,1.425153971021183,2.1229701832462475
2020-07-21,3.770856766764244,4.0832428158312055,3.9477511671972905,1.9322758652356753,2.490272043919236,-4.503185430696109,0.2804492858825962,0.2197910433693467,1.3597612808991957,2.0837711052833185
2020-07-22,3.6900366243848013,3.96995707322406,3.8500300527124978,1.919131131458562,2.4423821969207893,-4.492093840965331,0.2804492858825962,0.20463304037835717,1.3346345804702247,2.0273315465454274
2020-07-23,3.6306018805043876,3.8813704932412794,3.775482054618997,1.912558764570005,2.3944923499223423,-4.492093840965331,0.31161031764732905,0.1894750373873678,1.3052246786078785,1.9824785460031824
2020-07-24,3.5153429145680715,3.751347818066309,3.6521630505652274,1.820545628130211,2.2188962442613707,-4.41445271284988,0.3427713494120621,0.12126402392791538,1.302803444777636,1.8867135372465713
2020-07-25,3.385114169682433,3.6455639044580095,3.5337487013481415,1.7416772254675303,2.1071532679316616,-4.336811584734431,0.3739323811767949,0.0757900149549471,1.2760616328564032,1.8047693581515443
2020-07-26,3.2750210272796485,3.492196187416589,3.401116363952808,1.6365193552506228,1.9794470092691363,-4.25917045661898,0.4362544447062606,0.011368502243241924,1.20948190657951,1.7062424330980248
2020-07-27,3.224640361205316,3.409621903598949,3.334118227798918,1.616802254584953,1.8996305976050583,-4.18152932850353,0.4362544447062606,0.00757900149549468,1.1822514840539997,1.6708486146472064
2020-07-28,3.1422649171168544,3.3588423751771477,3.2674231882922373,1.6693811896934065,1.947520444603505,-4.0927966106573015,0.31161031764732905,0.07957951570269453,1.2319985678956968,1.673501351997466
2020-07-29,3.052973935072213,3.325855993514345,3.206349213879285,1.6825259234705199,1.9634837269363206,-4.059521841464965,0.2804492858825962,0.10231652018917858,1.2836778744865045,1.6543328670342317
2020-07-30,3.001843391388175,3.376229285708772,3.2066109791655104,1.774539059910314,2.027336856267583,-3.9929723030802937,0.21812722235313037,0.19326453813511504,1.347113473921989,1.6999377586503128
2020-07-31,2.931382669320599,3.3433512337066045,3.1549330008160874,1.7351048585789737,2.0433001386003986,-3.8265984571186156,0.09348309529419865,0.23115954561258872,1.4209843390364014,1.693046273214338
2020-08-01,2.8508402593891975,3.280790854690942,3.0831542039084656,1.6890982903590768,1.9794470092691363,-3.638041431695379,-0.03116103176473299,0.25389655009907275,1.5133015987336305,1.6685253770037691
2020-08-02,2.7788520088574047,3.2338841116367765,3.0235819356112374,1.6496640890277363,1.8677040329394268,-3.460575996002921,-0.15580515882366458,0.2652650523423149,1.6102352896354397,1.6444234939767761
2020-08-03,2.6930882289028637,3.1737069851550466,2.9504254266708387,1.610229887696396,1.787887621275349,-3.2609273808489063,-0.31161031764732916,0.29179155757654635,1.7332495042885552,1.6211084921236925
2020-08-04,2.617545003036168,3.084389179962991,2.8675147165383863,1.518216751256602,1.6761446449456399,-3.0945535348872273,-0.4050934129415279,0.2690545530900622,1.8436772019709329,1.5682846348142243
2020-08-05,2.516811444132308,2.958672608798189,2.7535917085481496,1.465637816148148,1.5803649509487459,-3.0612787656948925,-0.4362544447062608,0.2273700448648414,1.8669154268095542,1.4904808767064954
2020-08-06,2.4604317571803267,2.867540281790529,2.6792641443798906,1.3933417803740242,1.484585256951852,-2.983637637579442,-0.5297375400004596,0.1894750373873679,1.9355966940067066,1.4343695908836291
2020-08-07,2.3681134914520565,2.7610522253881147,2.5792973592816746,1.3144733777113438,1.372842280622143,-2.872721740271656,-0.5920596035299254,0.15536953065764153,2.022379653318791,1.3673334449696581
2020-08-08,2.2799334391995725,2.691992066734464,2.5004233454052547,1.2158878743829928,1.2610993042924337,-2.772897432694649,-0.685542698824124,0.10610602093692592,2.0811644283524524,1.3032646831710903
2020-08-09,2.189809259810814,2.6298379239461784,2.424098098789472,1.1567365723859824,1.2610993042924337,-2.6397983559253055,-0.8101868258830558,0.11747452318016803,2.20516469201439,1.27078631098482
2020-08-10,2.101212608886272,2.5186104448910633,2.3235664517578174,1.0647234359461883,1.2451360219596181,-2.52888245861752,-0.8725088894125216,0.09852701944143114,2.295244534895767,1.2110467355996242
2020-08-11,2.061524642061452,2.496267452385471,2.2925128225390483,1.0318616015034048,1.2770625866252492,-2.4068749715789552,-0.9348309529419874,0.12884302542341006,2.364523734821948,1.210677923981229
2020-08-12,2.1043509855491154,2.518285455909165,2.3249579409109193,1.0187168677262914,1.2770625866252492,-2.429058151040512,-0.9036699211772545,0.1136850224324207,2.353632503305634,1.21932148167167
2020-08-13,2.1567868717389396,2.514602247447636,2.3490954557251533,0.9858550332835078,1.2451360219596181,-2.495607689425184,-0.9036699211772545,0.06442151271170508,2.3517858738560666,1.2067584842184291
2020-08-14,2.149899107027563,2.4440796383754373,2.3098031085503856,0.9004142637322705,1.1493563279627241,-2.462332920232848,-0.9348309529419874,0.0037895007477472425,2.3915728684077213,1.1567963046490664
2020-08-15,2.1029067768193106,2.3137319742185656,2.220182940818315,0.8281182279581465,1.0855031986314618,-2.3957833818481764,-0.9036699211772545,-0.03031600598197887,2.414063934949263,1.094933467418168
2020-08-16,2.0634132227081206,2.2371970689812266,2.1616577336659972,0.7821116597382495,1.0216500693001993,-2.373600202386619,-0.8725088894125216,-0.06442151271170513,2.3958332652496237,1.0486181104771461
2020-08-17,2.034501274867226,2.1872570954293318,2.1219107415204124,0.7295327246297958,0.9258703753033057,-2.351417022925062,-0.8413478576477886,-0.10989552168467336,2.3379241421431614,1.0060076099178694
