"date","family","colleagues","friends","strangers","nrow","total"
2021-02-02,1.269290365448499,1.244663711145759,1.042922540663721,2.692128814539452,687.5714285714286,6.249005431797431
2021-02-03,1.244424044233538,1.226597781320231,1.0395089081839106,3.0604262705081413,705.5714285714286,6.5709570042458205
2021-02-04,1.2438662150050146,1.2193144884454001,1.0044708792245685,3.0296091917340138,696.0,6.497260774408997
2021-02-05,1.230956721667135,1.2105260155450774,1.0369411105837114,2.852973496407345,683.5714285714286,6.331397344203269
2021-02-06,1.2077152028373808,1.26464827747667,1.045399743078855,2.6795226984636464,698.2857142857143,6.197285921856552
2021-02-07,1.2080469770004605,1.3272668637207252,1.051616721599374,2.6634377405160956,683.2857142857143,6.250368302836654
2021-02-08,1.2112197947896648,1.362017746076983,1.0695274260184848,2.8153517206475756,688.7142857142857,6.458116687532707
2021-02-09,1.2123819664761635,1.4218021069950235,1.049568064538103,3.340349658730067,669.4285714285714,7.024101796739357
2021-02-10,1.225198413178979,1.442972064593723,1.0881487008986392,2.9646030889157005,669.1428571428571,6.720922267587042
2021-02-11,1.2426251328208104,1.4856287925568747,1.1352022503518933,2.9588098092607424,663.8571428571429,6.822265984990322
2021-02-12,1.264271016531082,1.4782277069612988,1.121735737515981,3.317418448719033,659.0,7.1816529097273945
2021-02-13,1.2922289355395848,1.431464108339388,1.142111751719984,3.6045475973804506,657.2857142857143,7.470352392979407
2021-02-14,1.298087858999428,1.3888713189753497,1.1335226781163728,3.6798258769254146,664.0,7.500307733016565
2021-02-15,1.3260350134709726,1.3849514583481717,1.1282124395744269,3.5883847976794576,659.4285714285714,7.427583709073028
2021-02-16,1.3557230266072615,1.2982337061131786,1.1362474696784224,3.0395323984822307,681.2857142857143,6.829736600881093
2021-02-17,1.3722451279261771,1.2914089899766386,1.1028677846752946,3.045552443148385,686.8571428571429,6.812074345726495
2021-02-18,1.3843270268753811,1.2783574724107574,1.1454671142103285,3.2122231185741903,669.5714285714286,7.020374732070658
2021-02-19,1.3716564067878814,1.296826026684938,1.1511786518911755,3.1253233270708187,644.0,6.944984412434814
2021-02-20,1.344467944320949,1.3210215442680031,1.1412339299775354,2.8006018634557672,629.1428571428571,6.607325282022254
2021-02-21,1.340194421550229,1.378938454404274,1.160188489532004,3.0046517548863583,612.5714285714286,6.883973120372865
2021-02-22,1.3551548715065054,1.444032062799218,1.180232197910437,3.140268885390801,609.0,7.119688017606961
2021-02-23,1.30994119629283,1.4921751234422784,1.2146980098762492,3.2252434478653633,601.7142857142857,7.242057777476721
2021-02-24,1.2865092061492525,1.4756753857204237,1.2291518822861527,3.5889838055916816,580.5714285714286,7.58032027974751
2021-02-25,1.245044856545368,1.4890762290631272,1.181825661994816,3.7178012091183876,599.0,7.633747956721699
2021-02-26,1.2831898528468224,1.558608879553934,1.259700031409513,3.6266104108323804,591.2857142857143,7.72810917464265
2021-02-27,1.3040079237625768,1.5932596438196138,1.274637447592411,3.8374259513774,629.8571428571429,8.009330966552001
2021-02-28,1.3068810012034013,1.5814675823102424,1.2823245537280084,3.8470133114019434,638.7142857142857,8.017686448643596
2021-03-01,1.2812819035228418,1.5893646342678376,1.247184868582328,3.824082872658778,630.7142857142857,7.941914279031785
2021-03-02,1.293929994622816,1.599329651816537,1.2151843551487602,4.211151435198052,609.8571428571429,8.319595436786164
2021-03-03,1.3272515842797945,1.6567697075871437,1.2339923333107634,3.8956978179148543,615.2857142857143,8.113711443092557
2021-03-04,1.3342935431822183,1.628658165812811,1.2465716983901287,3.6114702431640238,613.4285714285714,7.820993650549183
2021-03-05,1.323174656942298,1.5719734084103911,1.1722091459419122,3.6637828467382323,635.5714285714286,7.731140058032835
2021-03-06,1.3207837909351559,1.6094552900953782,1.209177165371188,3.6788967961765913,603.1428571428571,7.818313042578315
2021-03-07,1.3370748991072905,1.5810500560730127,1.2347470242850582,3.5431847223218393,596.4285714285714,7.696056701787201
2021-03-08,1.3473127418104245,1.541138601614866,1.250242494109392,4.136215963534942,618.5714285714286,8.274909801069624
2021-03-09,1.3476605200892986,1.5802100971984243,1.2962764032252916,4.045582791845953,637.5714285714286,8.269729812358968
2021-03-10,1.3380098373428988,1.570598581953106,1.3449363377144876,4.143883743553055,648.0,8.397428500563548
2021-03-11,1.3844799809558996,1.669490526437756,1.4254149405031207,4.686966678854836,598.5714285714286,9.16635212675161
2021-03-12,1.3831683436357503,1.6831578158585947,1.424073806805079,4.419161927749554,600.0,8.909561894048977
2021-03-13,1.405134801473687,1.6595965619716364,1.405324378416566,4.410279656851438,599.1428571428571,8.880335398713326
2021-03-14,1.404496663405048,1.7174542078099457,1.4039481232008364,4.48997779409309,571.1428571428571,9.015876788508919
2021-03-15,1.3831915347438237,1.7796910078990986,1.402530995945488,4.089383511464873,580.5714285714286,8.654797050053281
2021-03-16,1.4062292036920918,1.8485616258620452,1.405541909165263,3.7225340163702088,540.0,8.382866755089607
2021-03-17,1.4086436906136208,1.8562075011135541,1.3771716878372953,3.7148881411187,540.0,8.356911020683171
2021-03-18,1.3932334448826753,1.7809152913073567,1.3616595342133622,3.328714826808173,591.0,7.864523097211566
2021-03-19,1.378584789708656,1.7831994827987434,1.391843493206686,3.463540218414759,601.5714285714286,8.017167984128843
2021-03-20,1.3619024411699645,1.7686277930871281,1.4114024220473314,3.6684824310528663,587.1428571428571,8.210415087357289
2021-03-21,1.3968759217840632,1.7964169351214834,1.4322243246108797,3.425804394960596,644.8571428571429,8.05132157647702
2021-03-22,1.415454971801578,1.753203099119855,1.4961592630239147,3.1336722362451646,626.0,7.798489570190512
2021-03-23,1.4475469860827732,1.7841607526652976,1.5050322839184478,3.4344119057289015,620.7142857142857,8.17115192839542
2021-03-24,1.4817434165509518,1.8149994803557234,1.529846326545249,3.603421134555861,614.0,8.430010358007786
2021-03-25,1.4603405831407754,1.8530497554754297,1.5021363931555833,3.555608123401957,620.1428571428571,8.371134855173745
2021-03-26,1.5063398550928606,1.8429814813418197,1.5320243313919792,3.929121583122314,605.1428571428571,8.810467250948973
