date,cases,hospits,deaths,strangers,google,apple,rw,region
2020-02-22,0,0,0,0.0,0.0,0.0,1,capital
2020-02-23,0,0,0,0.0,0.0,0.0,1,capital
2020-02-24,0,0,0,0.0,0.0,0.0,1,capital
2020-02-25,0,0,0,0.0,0.0,0.0,1,capital
2020-02-26,1,0,0,0.0,0.0,0.0,1,capital
2020-02-27,0,0,0,0.0,0.0,0.0,1,capital
2020-02-28,0,0,0,0.0,0.0,0.0,1,capital
2020-02-29,0,0,0,0.0,0.0,0.0,1,capital
2020-03-01,0,1,0,0.0,0.0,0.0,1,capital
2020-03-02,1,0,0,0.0,0.0,0.0,1,capital
2020-03-03,0,1,0,0.0,0.0,0.0,1,capital
2020-03-04,1,0,0,0.0,0.0,0.0,1,capital
2020-03-05,0,1,0,0.0,0.0,0.0,1,capital
2020-03-06,1,3,0,0.0,0.0,0.0,1,capital
2020-03-07,0,0,0,0.0,0.0,0.0,1,capital
2020-03-08,4,3,0,0.0,0.0,0.0,1,capital
2020-03-09,37,3,0,0.0,0.0,0.0,1,capital
2020-03-10,27,6,0,0.0,0.0,0.0,1,capital
2020-03-11,27,4,0,0.0,0.0,0.0,1,capital
2020-03-12,6,3,0,0.0,0.0,0.0,1,capital
2020-03-13,3,13,0,0.0,0.0,0.0,1,capital
2020-03-14,7,9,1,0.0,0.0,0.0,1,capital
2020-03-15,10,18,1,0.0,0.0,0.0,1,capital
2020-03-16,15,23,1,0.0,0.0,0.0,1,capital
2020-03-17,10,25,1,0.0,0.0,0.0,1,capital
2020-03-18,14,21,2,0.0,0.0,0.0,1,capital
2020-03-19,6,29,3,0.0,0.0,0.0,2,capital
2020-03-20,19,33,2,0.0,0.0,0.0,2,capital
2020-03-21,8,14,3,0.0,0.0,0.0,2,capital
2020-03-22,11,22,2,0.0,0.0,0.0,2,capital
2020-03-23,17,43,4,0.0,0.0,0.0,2,capital
2020-03-24,18,37,1,0.0,0.0,0.0,2,capital
2020-03-25,29,40,2,0.0,0.0,0.0,2,capital
2020-03-26,19,41,6,0.0,0.0,0.0,3,capital
2020-03-27,28,38,7,0.0,0.0,0.0,3,capital
2020-03-28,24,31,4,0.0,0.0,0.0,3,capital
2020-03-29,15,25,2,0.0,0.0,0.0,3,capital
2020-03-30,56,39,6,0.0,0.0,0.0,3,capital
2020-03-31,38,28,8,0.0,0.0,0.0,3,capital
2020-04-01,33,29,13,0.0,0.0,0.0,3,capital
2020-04-02,65,38,9,0.0,0.0,0.0,4,capital
2020-04-03,52,33,14,0.0,0.0,0.0,4,capital
2020-04-04,26,26,7,0.0,0.0,0.0,4,capital
2020-04-05,18,23,6,0.0,0.0,0.0,4,capital
2020-04-06,63,28,11,0.0,0.0,0.0,4,capital
2020-04-07,53,36,11,0.0,0.0,0.0,4,capital
2020-04-08,52,14,8,0.0,0.0,0.0,4,capital
2020-04-09,19,18,7,0.0,0.0,0.0,5,capital
2020-04-10,21,16,10,0.0,0.0,0.0,5,capital
2020-04-11,15,17,6,0.0,0.0,0.0,5,capital
2020-04-12,19,13,8,0.0,0.0,0.0,5,capital
2020-04-13,18,18,8,0.0,0.0,0.0,5,capital
2020-04-14,51,22,8,0.0,0.0,0.0,5,capital
2020-04-15,30,12,6,0.0,0.0,0.0,5,capital
2020-04-16,24,17,5,0.0,0.0,0.0,6,capital
2020-04-17,43,13,4,0.0,0.0,0.0,6,capital
2020-04-18,22,15,8,0.0,0.0,0.0,6,capital
2020-04-19,29,20,3,0.0,0.0,0.0,6,capital
2020-04-20,36,16,3,0.0,0.0,0.0,6,capital
2020-04-21,46,18,8,0.0,0.0,0.0,6,capital
2020-04-22,34,15,10,0.0,0.0,0.0,6,capital
2020-04-23,50,16,6,0.0,0.0,0.0,7,capital
2020-04-24,35,9,5,0.0,0.0,0.0,7,capital
2020-04-25,23,18,4,0.0,0.0,0.0,7,capital
2020-04-26,18,20,4,0.0,0.0,0.0,7,capital
2020-04-27,61,8,5,0.0,0.0,0.0,7,capital
2020-04-28,29,12,7,0.0,0.0,0.0,7,capital
2020-04-29,21,9,5,0.0,0.0,0.0,7,capital
2020-04-30,31,10,5,0.0,0.0,0.0,8,capital
2020-05-01,25,9,3,0.0,0.0,0.0,8,capital
2020-05-02,29,14,4,0.0,0.0,0.0,8,capital
2020-05-03,11,13,5,0.0,0.0,0.0,8,capital
2020-05-04,29,8,2,0.0,0.0,0.0,8,capital
2020-05-05,35,8,1,0.0,0.0,0.0,8,capital
2020-05-06,15,4,4,0.0,0.0,0.0,8,capital
2020-05-07,32,11,4,0.0,0.0,0.0,9,capital
2020-05-08,9,6,0,0.0,0.0,0.0,9,capital
2020-05-09,11,4,3,0.0,0.0,0.0,9,capital
2020-05-10,8,7,2,0.0,0.0,0.0,9,capital
2020-05-11,12,6,4,0.0,0.0,0.0,9,capital
2020-05-12,10,6,5,0.0,0.0,0.0,9,capital
2020-05-13,13,4,5,0.0,0.0,0.0,9,capital
2020-05-14,14,9,0,0.0,0.0,0.0,10,capital
2020-05-15,14,5,2,0.0,0.0,0.0,10,capital
2020-05-16,8,1,1,0.0,0.0,0.0,10,capital
2020-05-17,7,2,2,0.0,0.0,0.0,10,capital
2020-05-18,8,9,0,0.0,0.0,0.0,10,capital
2020-05-19,8,4,1,0.0,0.0,0.0,10,capital
2020-05-20,12,2,2,0.0,0.0,0.0,10,capital
2020-05-21,5,3,0,0.0,0.0,0.0,11,capital
2020-05-22,14,9,1,0.0,0.0,0.0,11,capital
2020-05-23,4,5,1,0.0,0.0,0.0,11,capital
2020-05-24,5,1,1,0.0,0.0,0.0,11,capital
2020-05-25,5,4,0,0.0,0.0,0.0,11,capital
2020-05-26,7,7,1,0.0,0.0,0.0,11,capital
2020-05-27,8,5,0,0.0,0.0,0.0,11,capital
2020-05-28,7,5,0,0.0,0.0,0.0,12,capital
2020-05-29,11,8,0,0.0,0.0,0.0,12,capital
2020-05-30,9,5,4,0.0,0.0,0.0,12,capital
2020-05-31,6,3,2,0.0,0.0,0.0,12,capital
2020-06-01,8,3,3,0.0,0.0,0.0,12,capital
2020-06-02,16,4,1,0.0,0.0,0.0,12,capital
2020-06-03,18,1,1,0.0,0.0,0.0,12,capital
2020-06-04,6,2,3,0.0,0.0,0.0,13,capital
2020-06-05,4,7,1,0.0,0.0,0.0,13,capital
2020-06-06,2,2,3,0.0,0.0,0.0,13,capital
2020-06-07,0,3,1,0.0,0.0,0.0,13,capital
2020-06-08,2,3,0,0.0,0.0,0.0,13,capital
2020-06-09,4,0,0,0.0,0.0,0.0,13,capital
2020-06-10,7,0,0,0.0,0.0,0.0,13,capital
2020-06-11,9,0,0,0.0,0.0,0.0,14,capital
2020-06-12,4,3,1,0.0,0.0,0.0,14,capital
2020-06-13,6,3,0,0.0,0.0,0.0,14,capital
2020-06-14,2,1,1,0.0,0.0,0.0,14,capital
2020-06-15,4,1,0,0.0,0.0,0.0,14,capital
2020-06-16,7,2,1,0.0,0.0,0.0,14,capital
2020-06-17,12,2,1,0.0,0.0,0.0,14,capital
2020-06-18,6,1,1,0.0,0.0,0.0,15,capital
2020-06-19,15,2,0,0.0,0.0,0.0,15,capital
2020-06-20,4,1,1,0.0,0.0,0.0,15,capital
2020-06-21,1,2,0,0.0,0.0,0.0,15,capital
2020-06-22,2,2,0,0.0,0.0,0.0,15,capital
2020-06-23,1,1,0,0.0,0.0,0.0,15,capital
2020-06-24,5,3,0,0.0,0.0,0.0,15,capital
2020-06-25,1,3,0,0.0,0.0,0.0,16,capital
2020-06-26,2,1,0,0.0,0.0,0.0,16,capital
2020-06-27,0,1,0,0.0,0.0,0.0,16,capital
2020-06-28,0,1,0,0.0,0.0,0.0,16,capital
2020-06-29,2,1,0,0.0,0.0,0.0,16,capital
2020-06-30,4,0,0,0.0,0.0,0.0,16,capital
2020-07-01,0,1,0,0.0,0.0,0.0,16,capital
2020-07-02,0,2,0,0.0,0.0,0.0,17,capital
2020-07-03,0,0,0,0.0,0.0,0.0,17,capital
2020-07-04,0,0,1,0.0,0.0,0.0,17,capital
2020-07-05,0,1,0,0.0,0.0,0.0,17,capital
2020-07-06,1,1,2,0.0,0.0,0.0,17,capital
2020-07-07,0,1,0,0.0,0.0,0.0,17,capital
2020-07-08,2,0,0,0.0,0.0,0.0,17,capital
2020-07-09,9,1,0,0.0,0.0,0.0,18,capital
2020-07-10,4,1,1,0.0,0.0,0.0,18,capital
2020-07-11,2,4,0,0.0,0.0,0.0,18,capital
2020-07-12,5,0,0,0.0,0.0,0.0,18,capital
2020-07-13,9,0,0,0.0,0.0,0.0,18,capital
2020-07-14,5,2,0,0.0,0.0,0.0,18,capital
2020-07-15,4,2,0,0.0,0.0,0.0,18,capital
2020-07-16,9,1,0,0.0,0.0,0.0,19,capital
2020-07-17,10,2,1,0.0,0.0,0.0,19,capital
2020-07-18,13,2,0,0.0,0.0,0.0,19,capital
2020-07-19,7,1,0,0.0,0.0,0.0,19,capital
2020-07-20,7,2,0,0.0,0.0,0.0,19,capital
2020-07-21,4,2,0,0.0,0.0,0.0,19,capital
2020-07-22,6,3,2,0.0,0.0,0.0,19,capital
2020-07-23,5,0,0,0.0,0.0,0.0,20,capital
2020-07-24,2,0,0,0.0,0.0,0.0,20,capital
2020-07-25,9,2,0,0.0,0.0,0.0,20,capital
2020-07-26,2,1,0,0.0,0.0,0.0,20,capital
2020-07-27,22,2,0,0.0,0.0,0.0,20,capital
2020-07-28,26,1,0,0.0,0.0,0.0,20,capital
2020-07-29,13,2,0,0.0,0.0,0.0,20,capital
2020-07-30,26,2,0,0.0,0.0,0.0,21,capital
2020-07-31,13,0,0,0.0,0.0,0.0,21,capital
2020-08-01,14,0,0,0.0,0.0,0.0,21,capital
2020-08-02,9,0,0,0.0,0.0,0.0,21,capital
2020-08-03,29,1,0,0.0,0.0,0.0,21,capital
2020-08-04,21,1,0,0.0,0.0,0.0,21,capital
2020-08-05,8,3,1,0.0,0.0,0.0,21,capital
2020-08-06,32,0,0,0.0,0.0,0.0,22,capital
2020-08-07,7,2,0,0.0,0.0,0.0,22,capital
2020-08-08,8,0,1,0.0,0.0,0.0,22,capital
2020-08-09,4,0,1,0.0,0.0,0.0,22,capital
2020-08-10,10,1,0,0.0,0.0,0.0,22,capital
2020-08-11,18,1,0,0.0,0.0,0.0,22,capital
2020-08-12,5,1,0,0.0,0.0,0.0,22,capital
2020-08-13,2,2,0,0.0,0.0,0.0,23,capital
2020-08-14,14,2,0,0.0,0.0,0.0,23,capital
2020-08-15,6,0,0,0.0,0.0,0.0,23,capital
2020-08-16,7,1,0,0.0,0.0,0.0,23,capital
2020-08-17,6,2,0,0.0,0.0,0.0,23,capital
2020-08-18,14,1,0,0.0,0.0,0.0,23,capital
2020-08-19,4,1,0,0.0,0.0,0.0,23,capital
2020-08-20,11,1,0,0.0,0.0,0.0,24,capital
2020-08-21,5,0,0,0.0,0.0,0.0,24,capital
2020-08-22,5,2,0,0.0,0.0,0.0,24,capital
2020-08-23,4,1,0,0.0,0.0,0.0,24,capital
2020-08-24,6,1,0,0.0,0.0,0.0,24,capital
2020-08-25,4,2,0,0.0,0.0,0.0,24,capital
2020-08-26,9,2,0,0.0,0.0,0.0,24,capital
2020-08-27,7,0,0,0.0,0.0,0.0,25,capital
2020-08-28,9,2,0,0.0,0.0,0.0,25,capital
2020-08-29,2,1,0,0.0,0.0,0.0,25,capital
2020-08-30,5,2,0,0.0,0.0,0.0,25,capital
2020-08-31,9,2,0,0.0,0.0,0.0,25,capital
2020-09-01,16,1,0,0.0,0.0,0.0,25,capital
2020-09-02,14,2,0,0.0,0.0,0.0,25,capital
2020-09-03,15,2,0,0.0,0.0,0.0,26,capital
2020-09-04,23,4,0,0.0,0.0,0.0,26,capital
2020-09-05,17,5,0,0.0,0.0,0.0,26,capital
2020-09-06,18,6,1,0.0,0.0,0.0,26,capital
2020-09-07,66,5,0,0.0,0.0,0.0,26,capital
2020-09-08,50,2,0,0.0,0.0,0.0,26,capital
2020-09-09,24,8,0,0.0,0.0,0.0,26,capital
2020-09-10,50,10,0,0.0,0.0,0.0,27,capital
2020-09-11,21,4,0,0.0,0.0,0.0,27,capital
2020-09-12,23,10,1,0.0,0.0,0.0,27,capital
2020-09-13,17,5,2,0.0,0.0,0.0,27,capital
2020-09-14,31,7,0,0.0,0.0,0.0,27,capital
2020-09-15,37,9,1,0.0,0.0,0.0,27,capital
2020-09-16,46,12,0,0.0,0.0,0.0,27,capital
2020-09-17,44,3,0,0.0,0.0,0.0,28,capital
2020-09-18,48,9,0,0.0,0.0,0.0,28,capital
2020-09-19,48,10,3,0.0,0.0,0.0,28,capital
2020-09-20,46,13,2,0.0,0.0,0.0,28,capital
2020-09-21,56,10,1,0.0,0.0,0.0,28,capital
2020-09-22,68,9,1,0.0,0.0,0.0,28,capital
2020-09-23,95,12,1,0.0,0.0,0.0,28,capital
2020-09-24,81,10,1,0.0,0.0,0.0,29,capital
2020-09-25,65,12,1,0.0,0.0,0.0,29,capital
2020-09-26,53,5,1,0.0,0.0,0.0,29,capital
2020-09-27,39,10,0,0.0,0.0,0.0,29,capital
2020-09-28,62,13,1,0.0,0.0,0.0,29,capital
2020-09-29,52,6,0,0.0,0.0,0.0,29,capital
2020-09-30,59,8,0,0.0,0.0,0.0,29,capital
2020-10-01,56,7,0,0.0,0.0,0.0,30,capital
2020-10-02,41,6,2,0.0,0.0,0.0,30,capital
2020-10-03,32,9,2,0.0,0.0,0.0,30,capital
2020-10-04,30,11,1,0.0,0.0,0.0,30,capital
2020-10-05,40,15,1,0.0,0.0,0.0,30,capital
2020-10-06,40,7,0,0.0,0.0,0.0,30,capital
2020-10-07,37,9,0,0.0,0.0,0.0,30,capital
2020-10-08,28,3,1,0.0,0.0,0.0,31,capital
2020-10-09,30,3,1,0.0,0.0,0.0,31,capital
2020-10-10,25,5,3,0.0,0.0,0.0,31,capital
2020-10-11,29,6,1,0.0,0.0,0.0,31,capital
2020-10-12,69,12,3,0.0,0.0,0.0,31,capital
2020-10-13,24,8,0,0.0,0.0,0.0,31,capital
2020-10-14,36,10,1,0.0,0.0,0.0,31,capital
2020-10-15,39,11,0,0.0,0.0,0.0,32,capital
2020-10-16,48,8,0,0.0,0.0,0.0,32,capital
2020-10-17,28,8,0,0.0,0.0,0.0,32,capital
2020-10-18,35,10,1,0.0,0.0,0.0,32,capital
2020-10-19,68,10,1,0.0,0.0,0.0,32,capital
2020-10-20,70,10,2,0.0,0.0,0.0,32,capital
2020-10-21,76,13,2,0.0,0.0,0.0,32,capital
2020-10-22,75,12,3,0.0,0.0,0.0,33,capital
2020-10-23,79,11,2,0.0,0.0,0.0,33,capital
2020-10-24,89,11,2,0.0,0.0,0.0,33,capital
2020-10-25,79,13,2,0.0,0.0,0.0,33,capital
2020-10-26,99,12,0,0.0,0.0,0.0,33,capital
2020-10-27,135,16,2,0.0,0.0,0.0,33,capital
2020-10-28,141,12,2,0.0,0.0,0.0,33,capital
2020-10-29,120,18,0,0.0,0.0,0.0,34,capital
2020-10-30,152,11,1,0.0,0.0,0.0,34,capital
2020-10-31,108,21,2,0.0,0.0,0.0,34,capital
2020-11-01,84,15,0,0.0,0.0,0.0,34,capital
2020-11-02,183,21,3,0.0,0.0,0.0,34,capital
2020-11-03,146,21,1,0.0,0.0,0.0,34,capital
2020-11-04,171,22,3,0.0,0.0,0.0,34,capital
2020-11-05,140,16,0,0.0,0.0,0.0,35,capital
2020-11-06,144,14,0,0.0,0.0,0.0,35,capital
2020-11-07,115,12,0,0.0,0.0,0.0,35,capital
2020-11-08,90,14,1,0.0,0.0,0.0,35,capital
2020-11-09,118,25,2,0.0,0.0,0.0,35,capital
2020-11-10,147,15,1,0.0,0.0,0.0,35,capital
2020-11-11,152,26,1,0.023806303768560078,0.0,0.02554377435983457,35,capital
2020-11-12,118,14,0,0.029710739375611972,0.0,0.03778131679309349,35,capital
2020-11-13,151,18,0,0.0361369317831477,0.006472491909385036,0.05611667574703516,35,capital
2020-11-14,103,16,0,0.20840019427342926,0.0,0.0761493650727133,35,capital
2020-11-15,110,19,3,0.2570333197148418,0.003236245954692407,0.08721344453292068,35,capital
2020-11-16,143,26,3,0.23381865726216922,-0.006472491909385258,0.08013075730271213,35,capital
2020-11-17,137,28,0,0.25511183779579105,0.0,0.08589329868823614,35,capital
